-180 0
-171 1.41421
-162 2.64575
-153 3.87298
-144 4.89898
-135 5.74456
-126 6.32456
-117 6.85565
-108 7.2111
-99 7.48331
-90 7.68115
-81 7.48331
-72 7.2111
-63 6.85565
-54 6.32456
-45 5.74456
-36 4.89898
-27 3.87298
-18 2.64575
-9 1.41421
0 0
9 1
18 2.44949
27 3.4641
36 4.3589
45 5
54 5.47723
63 5.83095
72 6.16441
81 6.40312
90 6.55744
99 6.40312
108 6.16441
117 5.83095
126 5.47723
135 5
144 4.3589
153 3.4641
162 2.44949
171 1
180 0
