0.0396 -180 201.742
0.0396 -171 180.642
0.0396 -162 162.166
0.0396 -153 146.322
0.0396 -144 132.907
0.0396 -135 121.627
0.0396 -126 112.184
0.0396 -117 104.296
0.0396 -108 97.6793
0.0396 -99 92.0317
0.0396 -90 87.1013
0.0396 -81 82.7782
0.0396 -72 79.1416
0.0396 -63 76.4435
0.0396 -54 75.0611
0.0396 -45 75.4528
0.0396 -36 78.1241
0.0396 -27 83.5973
0.0396 -18 92.3774
0.0396 -9 104.905
0.0396 0 121.494
0.0396 9 142.256
0.0396 18 167.006
0.0396 27 195.18
0.0396 36 225.756
0.0396 45 257.209
0.0396 54 34.7244
0.0396 63 36.8611
0.0396 72 38.4802
0.0396 81 39.5337
0.0396 90 39.9993
0.0396 99 82.7782
0.0396 108 79.1416
0.0396 117 76.4435
0.0396 126 75.0611
0.0396 135 75.4528
0.0396 144 78.1241
0.0396 153 29.3127
0.0396 162 250.073
0.0396 171 225.132
0.0396 180 201.742

0.0415969 -180 188.12
0.0415969 -171 167.952
0.0415969 -162 150.443
0.0415969 -153 135.557
0.0415969 -144 123.055
0.0415969 -135 112.61
0.0415969 -126 103.894
0.0415969 -117 96.602
0.0415969 -108 90.4334
0.0415969 -99 85.0904
0.0415969 -90 80.3334
0.0415969 -81 76.0635
0.0415969 -72 72.364
0.0415969 -63 69.4866
0.0415969 -54 67.8076
0.0415969 -45 67.7864
0.0415969 -36 69.9324
0.0415969 -27 74.7757
0.0415969 -18 82.8339
0.0415969 -9 94.5662
0.0415969 0 110.312
0.0415969 9 130.211
0.0415969 18 154.116
0.0415969 27 181.495
0.0415969 36 211.353
0.0415969 45 242.194
0.0415969 54 272.049
0.0415969 63 43.5919
0.0415969 72 45.3284
0.0415969 81 85.0904
0.0415969 90 80.3334
0.0415969 99 76.0635
0.0415969 108 72.364
0.0415969 117 69.4866
0.0415969 126 67.8076
0.0415969 135 67.7864
0.0415969 144 69.9324
0.0415969 153 259.68
0.0415969 162 234.885
0.0415969 171 210.661
0.0415969 180 188.12

0.0436408 -180 174.917
