0.0396 -180 58.2737
0.0396 -171 46.597
0.0396 -162 37.9213
0.0396 -153 31.9249
0.0396 -144 28.2104
0.0396 -135 26.3475
0.0396 -126 25.9049
0.0396 -117 26.473
0.0396 -108 27.6843
0.0396 -99 29.238
0.0396 -90 30.9332
0.0396 -81 32.7084
0.0396 -72 34.6626
0.0396 -63 37.0347
0.0396 -54 40.1388
0.0396 -45 44.3047
0.0396 -36 49.8587
0.0396 -27 57.1225
0.0396 -18 66.3898
0.0396 -9 77.8635
0.0396 0 91.5734
0.0396 9 107.3
0.0396 18 124.528
0.0396 27 142.462
0.0396 36 160.115
0.0396 45 176.496
0.0396 54 190.889
0.0396 63 203.126
0.0396 72 213.543
0.0396 81 222.198
0.0396 90 227.727
0.0396 99 227.483
0.0396 108 219.498
0.0396 117 204.034
0.0396 126 183.167
0.0396 135 159.485
0.0396 144 135.241
0.0396 153 112.1
0.0396 162 91.1798
0.0396 171 73.1394
0.0396 180 58.2737

0.0415969 -180 52.4362
0.0415969 -171 41.3457
0.0415969 -162 33.2124
0.0415969 -153 27.6985
0.0415969 -144 24.3948
0.0415969 -135 22.8636
0.0415969 -126 22.6699
0.0415969 -117 23.4032
0.0415969 -108 24.6971
0.0415969 -99 26.2534
0.0415969 -90 27.8737
0.0415969 -81 29.4952
0.0415969 -72 31.211
0.0415969 -63 33.2509
0.0415969 -54 35.9255
0.0415969 -45 39.5732
0.0415969 -36 44.5395
0.0415969 -27 51.1722
0.0415969 -18 59.7942
0.0415969 -9 70.6408
0.0415969 0 83.7763
0.0415969 9 99.015
0.0415969 18 115.874
0.0415969 27 133.578
0.0415969 36 151.153
0.0415969 45 167.6
0.0415969 54 182.165
0.0415969 63 194.584
0.0415969 72 205.02
0.0415969 81 213.382
0.0415969 90 218.371
0.0415969 99 217.654
0.0415969 108 209.531
0.0415969 117 194.28
0.0415969 126 173.841
0.0415969 135 150.679
0.0415969 144 126.992
0.0415969 153 104.433
0.0415969 162 84.1164
0.0415969 171 66.6912
0.0415969 180 52.4362

0.0436408 -180 46.9559
0.0436408 -171 36.4717
0.0436408 -162 28.8926
0.0436408 -153 23.8661
0.0436408 -144 20.9729
0.0436408 -135 19.7699
0.0436408 -126 19.8198
0.0436408 -117 20.7124
0.0436408 -108 22.0836
0.0436408 -99 23.638
0.0436408 -90 25.1794
0.0436408 -81 26.6437
0.0436408 -72 28.1178
0.0436408 -63 29.8232
0.0436408 -54 32.0668
0.0436408 -45 35.1938
0.0436408 -36 39.5669
0.0436408 -27 45.5576
0.0436408 -18 53.5164
0.0436408 -9 63.7099
0.0436408 0 76.2369
