0.01 -1 291.729
0.01 -0.9 248.378
0.01 -0.8 262.859
0.01 -0.7 321.258
0.01 -0.6 358.065
0.01 -0.5 294.87
0.01 -0.4 194.579
0.01 -0.3 133.253
0.01 -0.2 110.219
0.01 -0.1 115.177
0.01 0 144.951
0.01 0.1 203.373
0.01 0.2 301.235
0.01 0.3 455.277
0.01 0.4 671.979
0.01 0.5 895.583
0.01 0.6 998.321
0.01 0.7 839.954
0.01 0.8 589.462
0.01 0.9 400.753
0.01 1 291.729

0.0166498 -1 175.697
0.0166498 -0.9 146.824
0.0166498 -0.8 140.072
0.0166498 -0.7 145.79
0.0166498 -0.6 151.652
0.0166498 -0.5 159.26
0.0166498 -0.4 143.828
0.0166498 -0.3 119.541
0.0166498 -0.2 109.762
0.0166498 -0.1 120.928
0.0166498 0 155.148
0.0166498 0.1 216.108
0.0166498 0.2 307.931
0.0166498 0.3 423.243
0.0166498 0.4 506.624
0.0166498 0.5 447.338
0.0166498 0.6 348.086
0.0166498 0.7 340.442
0.0166498 0.8 294.817
0.0166498 0.9 228.067
0.0166498 1 175.697

0.0249508 -1 102.118
0.0249508 -0.9 83.0268
0.0249508 -0.8 69.2618
0.0249508 -0.7 59.4367
0.0249508 -0.6 64.843
0.0249508 -0.5 93.6198
0.0249508 -0.4 108.84
0.0249508 -0.3 106.149
0.0249508 -0.2 106.642
0.0249508 -0.1 121.928
0.0249508 0 156.673
0.0249508 0.1 213.37
0.0249508 0.2 290.127
0.0249508 0.3 367.732
0.0249508 0.4 386.247
0.0249508 0.5 277.871
0.0249508 0.6 149.929
0.0249508 0.7 132.622
0.0249508 0.8 138.99
0.0249508 0.9 124.486
0.0249508 1 102.118

0.0348746 -1 57.4261
0.0348746 -0.9 45.0125
0.0348746 -0.8 33.1941
0.0348746 -0.7 25.9367
0.0348746 -0.6 35.8203
0.0348746 -0.5 65.2283
0.0348746 -0.4 87.5163
0.0348746 -0.3 95.1538
0.0348746 -0.2 102.129
0.0348746 -0.1 119.57
0.0348746 0 152.657
0.0348746 0.1 202.633
0.0348746 0.2 264.127
0.0348746 0.3 315.301
0.0348746 0.4 308.442
0.0348746 0.5 209.175
0.0348746 0.6 96.2741
0.0348746 0.7 62.1064
0.0348746 0.8 67.3764
0.0348746 0.9 66.9753
0.0348746 1 57.4261

0.0463872 -1 30.1252
0.0463872 -0.9 22.2824
0.0463872 -0.8 14.6569
0.0463872 -0.7 12.5711
0.0463872 -0.6 25.3461
0.0463872 -0.5 52.2273
0.0463872 -0.4 75.1903
0.0463872 -0.3 87.5124
0.0463872 -0.2 98.0917
0.0463872 -0.1 116.148
0.0463872 0 146.466
0.0463872 0.1 189.351
0.0463872 0.2 237.967
0.0463872 0.3 271.873
0.0463872 0.4 255.809
0.0463872 0.5 173.035
0.0463872 0.6 78.9817
0.0463872 0.7 37.6645
0.0463872 0.8 34.1255
0.0463872 0.9 34.7852
0.0463872 1 30.1252

0.0594494 -1 13.4487
0.0594494 -0.9 8.93777
0.0594494 -0.8 5.51509
0.0594494 -0.7 8.00459
0.0594494 -0.6 22.5775
0.0594494 -0.5 47.204
0.0594494 -0.4 69.3757
0.0594494 -0.3 83.721
0.0594494 -0.2 96.028
0.0594494 -0.1 113.631
0.0594494 0 140.649
0.0594494 0.1 176.796
0.0594494 0.2 214.978
0.0594494 0.3 237.399
0.0594494 0.4 218.282
0.0594494 0.5 149.668
0.0594494 0.6 71.2246
0.0594494 0.7 28.5262
0.0594494 0.8 17.919
0.0594494 0.9 16.345
0.0594494 1 13.4487

0.0740166 -1 3.96194
0.0740166 -0.9 2.16307
0.0740166 -0.8 2.52377
0.0740166 -0.7 8.76647
0.0740166 -0.6 24.6875
0.0740166 -0.5 47.7887
0.0740166 -0.4 69.0024
