0.01 -1 442.678
0.01 -0.9 472.16
0.01 -0.8 572.97
0.01 -0.7 731.828
0.01 -0.6 806.154
0.01 -0.5 627.319
0.01 -0.4 380.515
0.01 -0.3 221.508
0.01 -0.2 133.293
0.01 -0.1 84.8641
0.01 0 60.5976
0.01 0.1 55.7826
0.01 0.2 74.002
0.01 0.3 129.349
0.01 0.4 251.116
0.01 0.5 465.878
0.01 0.6 639.072
0.01 0.7 622.697
0.01 0.8 539.312
0.01 0.9 469.492
0.01 1 442.678

0.0166498 -1 315.673
0.0166498 -0.9 319.21
0.0166498 -0.8 340.895
0.0166498 -0.7 359.315
0.0166498 -0.6 348.74
0.0166498 -0.5 330.203
0.0166498 -0.4 265.838
0.0166498 -0.3 179.648
0.0166498 -0.2 112.849
0.0166498 -0.1 70.3323
0.0166498 0 47.5324
0.0166498 0.1 41.9749
0.0166498 0.2 54.5393
0.0166498 0.3 86.8684
0.0166498 0.4 132.486
0.0166498 0.5 180.928
0.0166498 0.6 273.165
0.0166498 0.7 351.529
0.0166498 0.8 353.871
0.0166498 0.9 331.008
0.0166498 1 315.673

0.0249508 -1 226.331
0.0249508 -0.9 218.894
0.0249508 -0.8 207.7
0.0249508 -0.7 185.431
0.0249508 -0.6 172.03
0.0249508 -0.5 193.125
0.0249508 -0.4 188.865
0.0249508 -0.3 144.966
0.0249508 -0.2 96.6518
0.0249508 -0.1 60.7238
0.0249508 0 39.7508
0.0249508 0.1 33.2987
0.0249508 0.2 40.6899
0.0249508 0.3 58.0745
0.0249508 0.4 72.266
0.0249508 0.5 75.762
0.0249508 0.6 114.824
0.0249508 0.7 187.549
0.0249508 0.8 226.474
0.0249508 0.9 232.18
0.0249508 1 226.331

0.0348746 -1 165.844
0.0348746 -0.9 156.523
0.0348746 -0.8 138.819
0.0348746 -0.7 115.825
0.0348746 -0.6 110.252
0.0348746 -0.5 133.823
0.0348746 -0.4 143.14
0.0348746 -0.3 119.275
0.0348746 -0.2 83.7116
0.0348746 -0.1 53.3879
0.0348746 0 33.9798
0.0348746 0.1 26.4449
0.0348746 0.2 29.5827
0.0348746 0.3 38.224
0.0348746 0.4 41.358
0.0348746 0.5 37.1515
0.0348746 0.6 57.5895
0.0348746 0.7 109.336
0.0348746 0.8 150.295
0.0348746 0.9 166.131
0.0348746 1 165.844

0.0463872 -1 124.574
0.0463872 -0.9 117.09
0.0463872 -0.8 101.813
0.0463872 -0.7 85.4997
0.0463872 -0.6 85.4785
0.0463872 -0.5 105.661
0.0463872 -0.4 116.465
